Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc,WT_1,WT_2,WT_3,MUT_1,MUT_2,MUT_3
2387,Tb927.11.9050:mRNA-p1,-0.686914,5.669831634295814,0.09372423319889042,"p21-C-terminal region-binding protein, putative",593573.125,655416.9375,598133.1875,704533.9375,548754.0,640008.0625
2388,Tb927.11.9070:mRNA-p1,0.558611,4.414126825335547,0.07525048291189819,"palmitoyl acyltransferase 4, putative",22192.244140625,0.0,46229.62109375,0.0,61315.83984375,0.0
2389,Tb927.11.9080:mRNA-p1,0.569636,5.514842493728706,0.07696851634681699,Nucleolar protein 136,494120.875,435799.25,462633.71875,372909.0625,429696.875,422605.0
2390,Tb927.11.9090:mRNA-p1,-0.242602,4.124731662069385,0.015216236113747977,"Putative methyltransferase, putative",0.0,30563.232421875,0.0,22736.001953125,0.0,0.0
2391,Tb927.11.910:mRNA-p1,0.525153,4.612077778008616,0.07262450348680184,"hypothetical protein, conserved",43387.9609375,72528.5859375,55263.8203125,81039.03125,38307.61328125,36930.75
2392,Tb927.11.9100:mRNA-p1,-1.569499,6.168833548496511,0.2058885516015907,"Domain of unknown function (DUF4586), putative",1872225.0,1653288.25,2005143.625,2124712.5,2086892.125,2058854.375
2393,Tb927.11.9130:mRNA-p1,-7.055073,5.756647113661294,0.5800277387260001,Replication factor A protein 1,559305.625,684321.4375,498258.75,961421.5,916647.375,948149.375
2394,Tb927.11.9140:mRNA-p1,-0.320085,4.592330157694719,0.039134588652174306,Guide RNA binding complex protein 7,61346.97265625,33755.390625,29844.181640625,103887.40625,44953.34375,0.0
2395,Tb927.11.9150:mRNA-p1,0.97314,4.755308044249944,0.13391360552405657,Mitochondrial processome subunit 1,70148.1875,98619.71875,80547.421875,65216.234375,75686.1796875,65177.8125
2396,Tb927.11.9170:mRNA-p1,3.295241,5.1078486786415604,0.3445926165027702,"DNA topoisomerase III, putative",183239.953125,237938.6875,183956.8125,161427.390625,129088.4453125,129845.3984375
2397,Tb927.11.9180:mRNA-p1,0.616077,4.907659800375443,0.08380407268352258,"ADP-ribosylation factor GTPase activating protein, putative",86914.9921875,98615.8984375,167126.078125,186661.65625,64364.328125,43076.9296875
2398,Tb927.11.9190:mRNA-p1,-0.21215,4.367397581386596,0.010861775784210914,Serine/threonine-protein kinase VPS15,14426.103515625,27538.125,46062.13671875,9263.9853515625,46218.859375,42899.75390625
2399,Tb927.11.9210:mRNA-p1,4.645176,5.085521850700566,0.4484524187255339,"NOL1/NOP2/sun family, putative",184119.421875,204442.796875,192026.640625,120455.46875,161222.0,111841.921875
2400,Tb927.11.9220:mRNA-p1,-0.815022,5.595919846643709,0.1134585161011894,proteasome regulatory non-ATP-ase subunit 2,476584.125,587252.375,488274.875,568257.9375,550827.1875,483868.1875
2401,Tb927.11.9230:mRNA-p1,-0.585639,4.956439916939715,0.08022132287673323,"hypothetical protein, conserved",114453.953125,123582.734375,123379.546875,131454.21875,121895.078125,108876.6015625
2402,Tb927.11.9240:mRNA-p1,-1.629813,5.3431172531623705,0.2131705254030448,"hypothetical protein, conserved",259611.703125,275032.9375,292961.96875,319994.0,298709.125,316496.4375
2403,Tb927.11.9260:mRNA-p1,7.183284,3.6266448076072493,0.5872707267624683,"hypothetical protein, conserved",12978.4296875,0.0,3380.368896484375,4798.4609375,0.0,0.0
2404,Tb927.11.9270:mRNA-p1,-50.736025,4.672515477165412,1.4514877436589644,differentiation inhibitory kinase,22809.61328125,16753.404296875,28291.46484375,108867.6875,115891.9453125,83738.09375
2405,Tb927.11.9280:mRNA-p1,-20.106167,4.375239027102363,0.9931062920520995,"hypothetical protein, conserved",14815.4296875,16691.51953125,0.0,35306.875,55896.3984375,43368.359375
2406,Tb927.11.9290:mRNA-p1,0.696888,5.589356374492962,0.09524659757467856,Flagellum attachment zone protein 20,572969.125,513561.71875,579865.5,469438.4375,489848.59375,482057.3125
2407,Tb927.11.9300:mRNA-p1,0.453441,5.629784205088095,0.061600372851255046,"Domain of unknown function (DUF3342), putative",582231.1875,628723.1875,583027.8125,547471.5625,531801.8125,537673.875
2408,Tb927.11.9320:mRNA-p1,-0.431347,5.773847728603706,0.05907033504740955,"hypothetical protein, conserved",826814.25,804329.5625,796512.5625,783047.4375,788398.25,753556.8125
2409,Tb927.11.9350:mRNA-p1,-20.868426,4.6226328154801,1.0056388480919989,"phosphonopyruvate decarboxylase-like protein, putative",45941.47265625,27468.599609375,18904.12109375,87267.90625,60144.72265625,95787.140625
2410,Tb927.11.9360:mRNA-p1,-4.658817,5.34200368565435,0.44862320389519206,"prenyltransferase, putative",228953.875,257344.0,240438.484375,334971.625,338414.03125,358169.9375
2411,Tb927.11.9370:mRNA-p1,1.090261,5.768434775893571,0.14975823287509044,"hypothetical protein, conserved",804256.125,876686.375,893607.0625,736863.5625,681074.1875,701302.9375
2412,Tb927.11.940:mRNA-p1,-17.336321,4.755310953604978,0.9065082729890681,KREPB5,46599.94140625,48282.10546875,43635.53515625,97813.0859375,112642.25,106425.6875
2413,Tb927.11.9400:mRNA-p1,0.360473,6.787089972941464,0.04745455046213396,"hypothetical protein, conserved",8622258.0,8386306.5,8457158.0,7956525.0,7469701.5,8106218.5
2414,Tb927.11.9420:mRNA-p1,0.647153,5.259619245483004,0.08882640525429517,"ATP synthase, putative",271689.40625,243467.75,260985.953125,244819.390625,215038.1875,218473.5625
2415,Tb927.11.9430:mRNA-p1,-0.375708,4.57133546858264,0.049255547334506884,TFIIH basal transcription factor subunit,50851.9296875,48429.109375,53148.87890625,47468.578125,51961.4296875,46274.32421875
2416,Tb927.11.9440:mRNA-p1,-1.800503,6.1904469482685975,0.23075564156746894,Component of motile flagella 63,1809269.625,1962506.375,2008308.75,2170469.0,2271254.75,2181470.0
2417,Tb927.11.9450:mRNA-p1,-7.572028,4.946634556933543,0.6083945491138171,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative",111325.828125,79389.859375,75905.859375,151588.96875,141554.953125,147721.359375
2418,Tb927.11.9470:mRNA-p1,-0.513645,4.808452225611024,0.07195254245759583,"ADP-ribosylation factor GTPase activating protein, putative",67553.921875,83112.4921875,108121.2265625,61576.9453125,84006.2265625,110305.21875
2419,Tb927.11.9480:mRNA-p1,-0.919939,3.536736638413732,0.12777960796776683,"tubulin binding cofactor c, putative",0.0,6840.48876953125,0.0,0.0,6917.6591796875,0.0
2420,Tb927.11.9490:mRNA-p1,17.819508,5.44836332724272,0.9159244322213259,"CobW/HypB/UreG, nucleotide-binding domain containing protein, putative",502458.71875,480086.3125,540065.3125,242305.3125,277706.84375,203591.71875
2421,Tb927.11.950:mRNA-p1,16.706776,4.511010395511973,0.9021875926347109,"RNA-binding protein, putative",70045.09375,43074.63671875,55720.07421875,26578.90625,0.0,31615.220703125
2422,Tb927.11.9510:mRNA-p1,-0.588214,4.794440586609811,0.08045646785863204,"nucleic acid binding protein, putative",83694.4453125,89957.5234375,73125.9921875,76890.90625,79723.734375,94943.1640625
2423,Tb927.11.9520:mRNA-p1,0.839746,4.746929403412584,0.11673045820070174,"DNA topoisomerase III, putative",82901.421875,76737.65625,82529.609375,84815.59375,66820.640625,52888.9375
2424,Tb927.11.9530:mRNA-p1,11.245671,5.289328861012915,0.7739158840241761,14-3-3 protein 1,338933.0,308717.25,347186.15625,174316.734375,173092.5625,215210.515625
2425,Tb927.11.9540:mRNA-p1,1.959045,5.15815794329997,0.24865159923456726,"hypothetical protein, conserved",215075.53125,239017.9375,198262.71875,166650.75,169710.21875,162729.890625
2426,Tb927.11.9550:mRNA-p1,-35.856969,5.606269945512578,1.2330669061627162,"replication factor C, subunit 4, putative",209373.15625,223485.046875,251120.265625,1211103.25,511580.75,824497.0625
2427,Tb927.11.9560:mRNA-p1,-13.25083,4.697420558980413,0.8001351662677447,"oxidoreductase, putative",29174.837890625,53419.67578125,48604.1875,92613.6484375,84861.8046875,89891.71875
2428,Tb927.11.9580.1-p1;Tb927.11.9580.2-p1,-1.895818,5.1204426483500285,0.24105784423266102,Tb927.11.9580.1-p1;Tb927.11.9580.2-p1,187827.96875,137123.0,160331.71875,192419.375,189221.90625,188746.4375
2429,Tb927.11.9590:mRNA-p1,6.026649,5.4761252161419725,0.519159781457223,"S-adenosylhomocysteine hydrolase, putative",442732.21875,483329.25,532294.8125,278545.6875,236196.578125,421392.3125
2430,Tb927.11.960:mRNA-p1,0.558611,3.7068670366013046,0.07525048291189819,"ATPase, putative",0.0,9112.5771484375,9877.076171875,6461.3623046875,0.0,0.0
2431,Tb927.11.9600:mRNA-p1,-1.946512,4.348686412360637,0.2472833298848124,"hypothetical protein, conserved",24811.291015625,29849.76953125,23390.83203125,45656.21484375,30483.990234375,24355.82421875
2432,Tb927.11.9610:mRNA-p1,-0.402321,5.7255549298277435,0.052326159069621896,eukaryotic translation initiation factor 3 subunit i,616775.6875,876144.875,664957.4375,640558.0625,646243.875,807814.25
2433,Tb927.11.9620.1-p1;Tb927.11.9620.2-p1,-1.544564,5.109920945645557,0.20371020205103713,Tb927.11.9620.1-p1;Tb927.11.9620.2-p1,131189.984375,180558.046875,161818.609375,210010.328125,188105.84375,158718.84375
2434,Tb927.11.9630:mRNA-p1,4.057487,4.843735732649722,0.4065477806538906,"Snf7, putative",149811.59375,100091.0703125,88952.6328125,74495.9375,75986.9609375,68898.0625
2435,Tb927.11.9640:mRNA-p1,1.022792,5.097481251383208,0.14068153490288385,"glycyl-tRNA synthetase, putative",172117.90625,173117.765625,201394.78125,152458.765625,136318.109375,165898.484375
2436,Tb927.11.9650:mRNA-p1,0.229953,5.755391351272668,0.014708281407111883,"hypothetical protein, conserved",1121302.25,587390.9375,614180.875,581581.1875,1091701.0,558758.1875
2437,Tb927.11.9670:mRNA-p1,-27.807555,5.357480945462912,1.0928036897283984,"aminomethyltransferase, mitochondrial, putative",156850.109375,173746.484375,145397.0,439236.90625,454528.5,452324.75
2438,Tb927.11.9680:mRNA-p1,0.371689,5.434261134279503,0.04901238949364579,"hypothetical protein, conserved",352556.625,393046.125,387743.625,339043.40625,338342.375,363715.28125
2439,Tb927.11.9690:mRNA-p1,16.568927,4.8533874708124305,0.893401186787463,Spindle pole body protein 1,134366.546875,115858.3828125,128677.71875,66841.7265625,55328.09765625,69709.0859375
2440,Tb927.11.970:mRNA-p1,0.400986,5.382331058488075,0.052257578006193794,"hypothetical protein, conserved",327622.71875,330822.09375,350156.1875,320654.0,256210.8125,343917.78125
2441,Tb927.11.9700:mRNA-p1,8.174012,7.029898168936193,0.6379701511177304,"transcription factor BTF3, putative",18965170.0,18587778.0,15928484.0,10281478.0,10658178.0,11280345.0
2442,Tb927.11.9760:mRNA-p1,-1.609189,5.692982203001902,0.21077194273266486,"hypothetical protein, conserved",675167.0625,606788.375,569485.25,715620.6875,663314.5625,714841.25
2443,Tb927.11.9780:mRNA-p1,-0.522161,5.673924742478529,0.07262450348680184,Nucleoporin NUP119,633600.8125,642604.375,635546.4375,619402.5,601848.875,642835.4375
2444,Tb927.11.9790:mRNA-p1,2.719844,6.229851464032458,0.3031981854686639,"calmodulin, putative",2539881.5,2626882.5,2639047.25,1764029.125,2043546.5,1967903.875
2445,Tb927.11.980:mRNA-p1,-1.646492,6.588310348359727,0.21553248991108326,Nucleoporin NUP158,4903441.0,4930444.0,4729150.5,5580213.0,5386079.5,5473417.0
2446,Tb927.11.9810:mRNA-p1,-5.301898,4.068610807894911,0.4724989890188798,"NUDIX hydrolase 3, putative",0.0,0.0,0.0,0.0,22980.533203125,23856.71875
2447,Tb927.11.9830:mRNA-p1,2.211315,4.261637257066565,0.2662571992106319,"LSU ribosomal protein, mitochondrial, putative",27807.5078125,30492.52734375,27177.091796875,20148.166015625,12879.759765625,27612.15625
2448,Tb927.11.9860:mRNA-p1,1.666871,7.469546827403896,0.21831641549264927,"EF-hand domain pair, putative",37939860.0,47485936.0,47007892.0,32652690.0,33422094.0,37342020.0
2449,Tb927.11.9870:mRNA-p1,0.355161,5.855486920743129,0.04636109660906095,Telomere-associated protein 1,877784.9375,1040157.375,1065200.75,891669.25,936345.3125,924404.75
2450,Tb927.11.9880:mRNA-p1,-0.628362,4.738627842259301,0.08593200083331422,"Protein of unknown function (DUF2009), putative",46830.57421875,57406.83984375,44152.1796875,33180.98046875,213629.125,43036.5078125
2451,Tb927.11.9890:mRNA-p1,-9.696738,5.274449379834688,0.7088532382681144,"signal recognition particle receptor alpha subunit, putative",180312.28125,179058.703125,173200.78125,341196.5,311115.0,320115.9375
2452,Tb927.11.9910:mRNA-p1,1.383453,5.173520169098339,0.18439569013437082,"Domain of unknown function (DUF3846)/TPR repeat, putative",61582.86328125,927531.75,44893.3671875,47624.203125,47580.0546875,63694.03515625
2453,Tb927.11.9940:mRNA-p1,0.423755,5.393120807210997,0.0575058093442407,"hypothetical protein, conserved",343307.09375,356171.5625,335290.375,301581.53125,328971.15625,312596.75
2454,Tb927.11.9950:mRNA-p1,2.821124,5.431122651522826,0.31078884592134565,"hypothetical protein, conserved",395665.75,451222.625,399477.15625,308351.25,302032.6875,302040.625
2455,Tb927.11.9960:mRNA-p1,-2.262493,4.922830110797016,0.2662571992106319,"Protein of unknown function (DUF2870), putative",21261.642578125,160630.15625,61482.1171875,185839.140625,103874.4140625,136663.875
2456,Tb927.11.9970:mRNA-p1,-0.43491,4.869679870724252,0.05940383531637845,"Small acidic protein family, putative",97522.546875,106530.1875,96458.4453125,105276.609375,104682.421875,82131.0703125
2457,Tb927.11.9980:mRNA-p1,-20.870266,5.43525101480619,1.0056388480919989,"2-oxoglutarate dehydrogenase E1 component, putative",211463.234375,237877.0,177984.5,516370.84375,525351.1875,510362.53125
2458,Tb927.2.100:mRNA-p1,-1.426381,6.1759206712295684,0.18927699287650038,"retrotransposon hot spot protein 1 (RHS1), putative",1985565.125,1892876.375,1779686.75,1975864.125,2233595.75,2127686.75
2459,Tb927.2.1100:pseudogenic_transcript-p1,-5.366806,4.922631755342966,0.4776340248021905,"retrotransposon hot spot protein 3 (RHS3), degenerate",102937.359375,80961.6328125,74150.328125,113561.1015625,177697.78125,120137.3125
2460,Tb927.2.1120:pseudogenic_transcript-p1,-0.76257,5.7024226963225475,0.10563408494303933,"retrotransposon hot spot protein 4 (RHS4), point mutation",532513.5625,573522.875,836779.3125,614691.375,800821.875,673586.625
2461,Tb927.2.1140:pseudogenic_transcript-p1,-0.333482,5.373065640314274,0.04291494630208593,"retrotransposon hot spot protein 3 (RHS3), interrupted",310376.71875,338243.25,328708.34375,293173.8125,315016.96875,303138.0
2462,Tb927.2.1170:mRNA-p1,-6.157673,5.234491409321847,0.5271850637818974,"retrotransposon hot spot protein 5 (RHS5), putative",175157.34375,165664.625,174289.90625,210071.09375,387735.125,259789.46875
2463,Tb927.2.1180:mRNA-p1,1.394991,5.351754677160235,0.18602558946196993,"retrotransposon hot spot protein 3 (RHS3), putative",365264.90625,288423.8125,348950.71875,262483.46875,272642.34375,260451.484375
2464,Tb927.2.1210:mRNA-p1,-2.441473,5.26412326024444,0.2797414406270008,"retrotransposon hot spot protein 4 (RHS4), putative",204154.84375,234476.75,225822.921875,262272.9375,269042.5625,273867.0
2465,Tb927.2.1330:pseudogenic_transcript-p1,-9.306864,5.265097343485297,0.6929962988368443,"retrotransposon hot spot protein 6 (RHS6), degenerate",154961.515625,161639.765625,211172.15625,320749.8125,278455.1875,345958.5625
2466,Tb927.2.1560:mRNA-p1;Tb927.2.1680:mRNA-p1,-16.123642,5.983336006535814,0.8892419911201124,"peptidyl-prolyl cis-trans isomerase, putative;peptidyl-prolyl cis-trans isomerase, putative",695540.375,816292.5,738684.25,2105196.25,2288731.75,1054395.125
2467,Tb927.2.1700:mRNA-p1,-5.140599,4.682478726597883,0.4724989890188798,Enriched in surface-labeled proteome protein 10,51604.32421875,54793.8359375,50275.8671875,71494.2890625,78447.40625,78470.46875
2468,Tb927.2.1740:mRNA-p1,30.184044,5.693679813715282,1.114582234889064,"hypothetical protein, conserved",1033515.0625,1131557.625,737241.3125,428065.5,267183.0625,353996.96875
2469,Tb927.2.1800:mRNA-p1,1.179416,4.654605692777633,0.1594798914462601,"DNA polymerase delta catalytic subunit, putative",63488.5546875,76183.859375,58883.33984375,51307.45703125,62302.96875,48981.03125
2470,Tb927.2.1810:mRNA-p1,1.727332,6.238270869527309,0.22473916686394996,chromatin-remodeling complex atpase chain iswi,2558626.5,2652569.5,2549727.75,2121560.75,1956843.0,2007824.5
2471,Tb927.2.1820:mRNA-p1,-2.302585,4.933154385931726,0.2662571992106319,"CAMK/CAMKL family protein kinase, putative",0.0,0.0,0.0,257192.25,0.0,0.0
2472,Tb927.2.1850:mRNA-p1,-1.174139,5.868830388431152,0.15930436826989156,"Tetratricopeptide repeat, putative",928724.25,1012474.375,912244.75,1000205.75,1079553.5,981317.3125
2473,Tb927.2.1860:mRNA-p1,0.599673,4.7510899022263935,0.0814087995699852,RNA editing mediator complex protein 2,22827.4453125,193033.75,56743.04296875,32609.373046875,100927.8515625,44852.328125
2474,Tb927.2.1890:mRNA-p1,-14.862946,4.325268673732884,0.8555503391311005,E2-like ubiquitin-conjugation enzyme,28109.291015625,4569.67236328125,0.0,39933.09375,23862.134765625,51552.73046875
2475,Tb927.2.1920:mRNA-p1,2.660739,4.999795236860427,0.2990887016440328,"expression site-associated gene 5 (ESAG5) protein, putative",164855.21875,145544.640625,151359.515625,106459.3046875,128730.4453125,102663.59375
2476,Tb927.2.2020:mRNA-p1,0.329433,4.810319786824899,0.04211986828488783,"expression site-associated gene 3 (ESAG3) protein, putative",88083.6640625,93004.5,87362.15625,92279.8203125,63529.8203125,92634.09375
2477,Tb927.2.2060:mRNA-p1,2.317705,4.4096211391675375,0.26753386379457866,"variant surface glycoprotein (VSG)-related, putative",8578.4287109375,128318.0546875,8025.001953125,5723.26513671875,46152.37890625,8646.224609375
2478,Tb927.2.2090:mRNA-p1,0.615174,5.562503178882587,0.08380407268352258,SUMO-interacting motif-containing protein,548994.125,494460.6875,513776.59375,447463.21875,465944.78125,450763.6875
2479,Tb927.2.2120:mRNA-p1,-1.167227,4.437895937625497,0.15930436826989156,"Serine/threonine-protein kinase NEK22, putative",33096.3828125,35002.1328125,37096.796875,33724.66796875,37265.671875,43078.67578125
2480,Tb927.2.2130:mRNA-p1,-0.502533,5.1172886401531095,0.06917317908051256,"small GTP-binding protein RAB6, putative",197390.234375,171640.421875,150929.671875,160042.640625,212635.0625,155393.40625
2481,Tb927.2.2160:mRNA-p1,-0.328441,6.8530290174585575,0.04194285030037781,"paraflagellar rod component, putative",9690210.0,9588753.0,10128420.0,8877564.0,9846217.0,8900875.0
2482,Tb927.2.2190:mRNA-p1,-9.036645,5.352497338452562,0.6786708866069804,histone deacetylase 3,224288.03125,220274.25,203388.4375,373175.6875,377019.625,403148.375
2483,Tb927.2.2230:mRNA-p1,-0.316655,6.491251935947068,0.03840332508323956,"hypothetical protein, conserved",4823657.0,3868794.25,3924965.75,3738275.25,4763909.0,3674118.75
2484,Tb927.2.2240:mRNA-p1,-0.558611,4.4509817769129585,0.07525048291189819,"exportin-T, putative",0.0,1.0,0.0,46675.46875,0.0,94552.3828125
